Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
Ukraine;UKR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000126662;0.00977526;0.027501844;0.059309101;0.113968483;0.232167426;0.439366038;1.675.927.027;4.596.007.036;7.696.397.252;1.365.772.731;290.897.363;6.400.536.482;1.052.767.922;1.190.876.067;120.558.086;1.194.564.211;1.177.678.197;1.219.416.066;1.308.590.206;1.384.411.243;1.442.788.474;1.420.030.379;1.331.689.539;1.313.565.115;127.753.861;1.306.294.363;1.293.411.657;135025689;;;
Upper middle income;UMC;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;9,28E+09;0.000106555058771422;0.000845935525645866;0.00178443188406512;0.00338649686771778;0.00644022647511722;0.0146737561556148;0.0278989110821976;0.0545445239927949;0.106659835004368;0.231038507564127;0.45291774813052;0.793373294492105;143.625.413.345.579;23.304.502.678.649;41.930.691.621.645;750.727.989.937.707;115.038.554.940.458;157.300.749.202.414;20.335.795.035.846;266.671.476.026.248;346.317.466.171.207;429.261.063.180.966;526.626.630.540.775;623.460.318.020.219;698.392.126.727.235;784.581.689.445.525;87.996.110.802.937;95.580.576.991.272;103.270.169.155.407;105.751.195.893.947;105.5;109.5;114;116.1;121;119.8;122.9;124.1;126.5;
Uruguay;URY;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054284892;0.156664401;0.213953532;1.243.773.961;2.436.006.067;3.058.024.344;4.638.544.413;9.732.680.729;1.247.749.242;1.575.282.064;1.553.114.058;1.503.020.057;1.809.909.527;3.481.132.061;7.013.284.845;9.025.647.327;1.051.463.884;1.229.476.137;1.323.477.451;1.415.210.804;1.481.833.852;1.558.020.277;1.620.767.046;1.517.998.906;1.498.853.759;1.489.559.056;1.301.172.556;1.320.241.348;1.327.256.301;1369212202;138.526.391;;
United States;USA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;;;;0.039352779;0.14468149;0.28706876;0.513170208;0.854125086;1.432.490.449;2.129.545.117;3.004.111.275;4.323.596.882;6.186.519.908;9.202.002.036;1.271.760.532;1.637.381.226;2.030.588.082;2.509.083.926;3.082.116.044;3.876.720.665;4.501.340.879;4.917.630.521;5.518.089.359;6.287.475.074;6.862.220.987;7.659.637.266;8.234.696.473;8.547.738.005;8.890.512.135;916.239.454;9.475.188.415;9.626.929.679;9.728.308.055;1.001.748.375;1.023.083.933;1.033.702.501;1.031.297.891;104.847.944;1.064.140.195;1.049.353.748;107319451;1.101.664.718;;
Uzbekistan;UZB;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002263886;0.003997388;0.016203277;0.040526847;0.072168997;0.110591783;0.164164855;0.213146717;0.507009442;0.730676652;1.238.385.659;2.073.953.104;2.709.474.049;9.397.192.442;2.084.049.076;4.463.288.059;5.828.601.992;73.222.317;8.755.682.964;6.871.862.168;7.175.462.348;7.107.276.748;7.038.355.521;7.396.739.398;759.584.973;7.157.614.633;1.012.222.235;9.958.344.787;1028976203;1.030.681.174;;
St. Vincent and the Grenadines;VCT;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.06182544;0.073049876;0.131643614;0.188309072;0.244990813;0.302775736;0.656949651;1.245.679.597;2.074.473.693;6.592.691.018;8.798.589.687;5.562.029.211;6.393.861.893;630.299.352;7.864.771.238;9.969.952.357;1.179.321.223;1.102.640.204;1.205.684.854;1.212.571.986;1.174.948.882;1.166.849.698;1.075.810.012;1.064.696.381;1.063.097.496;1.097.548.035;1.068.037.614;9.185.029.164;9.591.903.051;9415232144;1.004.617.693;;
Venezuela, RB;VEN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009574076;0.019117739;0.037578645;0.082071711;0.379508456;0.862455779;1.474.065.254;1.826.547.139;2.577.074.097;4.652.836.296;8.550.767.856;1.579.146.876;2.229.913.391;2.601.499.674;2.582.571.685;2.720.934.415;3.210.814.595;4.685.523.169;6.932.850.172;8.653.968.776;9.814.040.558;9.927.872.501;9.709.249.744;9.892.026.985;1.037.279.644;1.035.460.059;1.011.087.376;9.529.573.416;8.978.392.506;8.014.049.665;6.950.784.615;6.377.343.008;5.806.789.032;6031557029;6.341.889.546;;
British Virgin Islands;VGB;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;;;;;6.622.516.556;;;;;;375.798.572;;;;;8.217.220.436;8.807.198.928;1.739.054.874;1.724.633.474;1.666.440.169;1.713.627.247;1.863.628.433;1.890.304.097;194.766.056;1.334.577.491;1.465.169.661;1.317.092.467;1.291.538.713;1.137.593.012;1209465973;;;
Virgin Islands (U.S.);VIR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1.512.501.772;2.339.334.506;2.782.234.505;3.235.198.965;3.796.085.403;4.191.188.757;4.595.108.493;6.014.445.912;7.541.251.491;;;;;;;;;;;;;;7.934.461.349;7.964.795.603;7992726619;;;
Viet Nam;VNM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001146317;0.005704137;0.017241121;0.031860471;0.091945652;0.210964958;0.288739207;0.420705811;0.99816152;1.567.564.328;2.359.044.585;3.365.415.447;6.025.909.442;1.153.831.883;2.250.396.061;5.311.803.062;8.747.047.116;1.135.761.578;1.276.386.103;1.441.078.862;1.474.487.893;1.370.761.674;1.492.271.298;1.305.154.869;1.295.014.832;1.276.319.162;1.481.748.225;1.422.374.996;1.437.522.156;1388654955;1.399.496.874;;
Vanuatu;VUT;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038424592;0.070921154;0.088144053;0.115725858;0.120160797;0.160058048;0.190030926;0.177634317;2.424.242.424;3.763.425.296;4.944.873.883;5.831.862.961;672.878.079;1.138.627.953;1.538.777.185;5.493.869.139;6.923.321.369;5.450.030.641;5.677.287.972;4.828.371.292;578.122.974;6.323.949.674;7.718.541.901;7.856.146.142;8.457.103.647;871.273.045;7.900.027.271;782951469;7.819.948.583;;
World;WLD;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0.000532358559438635;0.00149080916855492;0.00233559509404133;0.00339190468402233;0.0068745853786207;0.0159033980583526;0.0296054334675087;0.0509862421679631;0.085113214682445;0.14208967899789;0.211594271247073;0.302299140293289;0.427741587995374;0.61917529433752;0.991495034555743;158.624.957.062.705;249.966.341.127.963;365.525.621.935.149;533.358.304.332.039;812.312.872.482.729;120.452.120.650.013;154.753.874.694.429;185.066.797.631.028;22.202.904.877.942;272.640.354.277.213;33.9;41.7;50.6;59.7;68;76.6;84.2;88.5;93.1;96.7;96.1;99.3;101.4;103.1;105.9;105.5;107.4;108.1;110.6;
Samoa;WSM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.429028301;0.820467334;1.334.716.345;1.358.636.581;1.347.490.972;1.446.712.747;5.601.792.574;8.507.334.918;127.235.906;2.402.589.516;4.514.957.108;;;4.623.161.009;;5.062.587.067;4.995.873.741;5.279.816.809;5.920.145.797;7.346.748.142;5.982.324.327;4.768.694.475;396.404.049;3.210.362.492;3154083853;6.040.057.199;;
Kosovo;XKX;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.230.209.935;3.230.209.935;3.230.209.935;3.230.209.935;3.230.209.935;3.230.209.935;;;;;;;;;;;;;;
Yemen, Rep.;YEM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010738704;0.034494156;0.052664502;0.051231611;0.053026527;0.071571853;0.091696258;0.152788763;0.172003414;0.772258636;2.475.334.873;3.344.240.537;711.894.611;1.068.239.832;1.355.613.495;192.080.591;2.762.655.448;3.459.484.888;4.479.883.685;4.580.066.974;5.300.611.199;6.242.476.561;6.161.428.564;5.267.802.604;5.613.532.103;5.113.427.811;4.968.344.957;4.830.300.585;4.701.393.376;460195416;;;
South Africa;ZAF;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010292566;0.014243596;0.017354763;0.029956355;0.094061343;0.785800456;1.216.293.771;2.133.823.992;4.054.318.326;727.773.689;1.118.955.156;1.781.332.668;2.283.943.536;287.485.622;350.490.254;4.291.739.338;6.928.179.094;8.013.859.924;8.460.660.947;8.899.293.459;9.074.710.393;9.727.155.903;1.220.365.009;1.286.931.179;1.426.770.351;1.448.590.927;1.574.892.588;1.460.644.426;1.562.424.453;1.611.938.374;1.669.433.215;1.631.909.795;1689243909;1.673.958.702;;
Zambia;ZMB;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017814096;0.0305661;0.049818486;0.088130826;0.292997637;0.999409977;1.189.172.175;1.323.640.165;2.223.663.041;4.150.449.945;8.210.719.187;1.389.398.615;2.127.891.039;2.753.452.394;3.308.795.024;39.493.598;5.723.159.576;713.795.871;6.823.641.206;6.427.119.101;7.113.220.948;7.166.749.335;7.768.815.498;8.673.672.801;9.368.966.322;100.932.458;1039746368;9.910.241.824;;
Zimbabwe;ZWE;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0;;;;;0;;;;;0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.050464682;0.164525469;1.485.090.967;2.251.358.635;2.636.240.282;2.826.775.664;3.011.395.989;3.500.938.501;5.293.440.718;6.886.555.198;9.844.161.327;1.318.466.229;3.147.523.504;5.996.992.158;7.062.914.059;9.508.948.552;1.005.735.343;8.515.345.214;9.012.692.886;8.911.084.044;955.325.572;8.576.158.782;8.594.098.918;841.862.743;8914601935;8.762.450.647;;
